FID,GPID,ADDRESS,Shape__Are,DAUID,DA_ID,pop_2016_2,pop_2011,pop_chng_p,pop_dens,land_area,dwell_dens,0_14_yrs,15_64_yrs,65_plus_yr,20_24_yrs,20_24_pct,0_14_pct,15_64_pct,65_pls_pct,pop_age_av,dwellings,s_d_h,s_d_h_pct,hs_size_av,dwl_chld,dwl_chld_p,ave_inc,median_val,ave_val,owner,owner_pct,rentr,rentr_pct,own_30pls,rnt_30pls,rent_av,highr_ed,bach,bach_pct,mast,mast_pct,doct,doct_pct,unemployme,commute,transit,transit_p,walk,walk_pct,bicyc,bicyc_pct,mvrs_1yr_p,mvrs_3yr_p,noise_km,bark_km,bylaw_km,other_km,total_km,SCHOOL,Ranking,Ave_Rating,trees_km,walkscore,bikescore,ws_ave,bs_ave,FID_2,GPID_2,ADDRESS_2,LIST_PRICE,SOLD_ON,SELL_PRICE,DOM,BDRMS,BDRMS+,SIZE_SQFT,AGE,STYLE,BSMT,ASS_YR,ASS_AMT,TAX_YR,TAX_AMT,LOT_DPTH,LOT_FRNT,PARCEL_NO,COMMUNITY,TYPE,LAT,LON
"28977","2000009017",33 VANCOUVER DRIVE,76833.640625000000000,"35230052",35230052.000000000000000,546.000000000000000,531.000000000000000,2.800000000000000,2798.599999999999909,0.200000000000000,1220.000000000000000,95.000000000000000,360.000000000000000,90.000000000000000,45.000000000000000,8.300000000000002,17.399999999999999,66.099999999999994,16.500000000000000,40.700000000000003,235.000000000000000,215.000000000000000,91.500000000000000,2.300000000000000,100.000000000000000,42.600000000000001,51689.000000000000000,300419.000000000058208,302792.000000000000000,180.000000000000000,76.599999999999994,55.000000000000000,23.399999999999999,18.899999999999999,0.000000000000000,1068.000000000000000,475.000000000000000,60.000000000000000,12.600000000000000,10.000000000000000,2.100000000000000,0.000000000000000,0.000000000000000,7.700000000000000,295.000000000000000,15.000000000000000,5.100000000000000,25.000000000000000,8.500000000000000,0.000000000000000,0.000000000000000,12.500000000000000,33.000000000000000,20.750,6.50123024,2.65659142,463.17446899,493.08044434,Ottawa Cres,4.40000000000,4.20000000000,81.61643386230,"47",,41.517,50.750,"28977","2000009017",33 VANCOUVER DRIVE,649000.000000000000000,"September 07, 2021",600000.000000000000000,53.000000000000000,2.000000000000000,,700.000000000000000,99.000000000000000,1 1/2 Storey,Full,,,2021.000000000000000,3279.000000000000000,,47.009999999999998,"-",Central East,ResidentialProperty,43.561032830000002,-80.238519850000003
"12466","2000012299",124 KORTRIGHT ROAD WEST,18888.539062500000000,"35230498",35230498.000000000000000,430.000000000000000,453.000000000000000,-5.100000000000000,1074.700000000000045,0.400000000000000,555.000000000000000,65.000000000000000,335.000000000000000,25.000000000000000,75.000000000000000,17.399999999999999,15.100000000000000,77.900000000000006,5.800000000000000,34.100000000000001,160.000000000000000,105.000000000000000,65.599999999999994,2.700000000000000,70.000000000000000,43.799999999999997,56804.000000000000000,349646.000000000000000,371428.000000000000000,125.000000000000000,73.500000000000000,45.000000000000000,26.500000000000000,16.000000000000000,62.500000000000000,1883.000000000000000,365.000000000000000,130.000000000000000,35.600000000000001,30.000000000000000,8.199999999999999,20.000000000000000,5.500000000000000,3.200000000000000,280.000000000000000,15.000000000000000,5.400000000000000,10.000000000000000,3.600000000000000,0.000000000000000,0.000000000000000,21.600000000000001,39.799999999999997,75.152,4.48163509,3.81591797,348.95153809,432.40112305,Rickson Ridge,7.00000000000,7.65000000000,6.37038206788,"40","61",32.047,54.541,"12466","2000012299",124 KORTRIGHT ROAD WEST,628888.000000000000000,"May 06, 2021",736888.000000000000000,7.000000000000000,3.000000000000000,5.000000000000000,1500.000000000000000,,2-Storey,Finished,,,2020.000000000000000,4558.000000000000000,109.909999999999997,49.770000000000003,"-",Kortright Hills,ResidentialProperty,43.516052410000000,-80.217375890000000
"3003","2000038846",83 WINSTON CRESCENT,85094.097656250014552,"35230160",35230160.000000000000000,437.000000000000000,430.000000000000000,1.600000000000000,1920.000000000000000,0.200000000000000,900.000000000000000,65.000000000000000,295.000000000000000,75.000000000000000,15.000000000000000,3.400000000000000,14.900000000000000,67.799999999999997,17.199999999999999,43.399999999999999,205.000000000000000,195.000000000000000,95.099999999999994,2.100000000000000,80.000000000000000,39.000000000000000,57313.000000000000000,375352.999999999941792,381479.000000000058208,185.000000000000000,90.200000000000003,20.000000000000000,9.800000000000001,18.899999999999999,0.000000000000000,0.000000000000000,385.000000000000000,125.000000000000000,32.500000000000000,10.000000000000000,2.600000000000000,25.000000000000000,6.500000000000000,5.900000000000000,235.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,6.400000000000000,15.000000000000000,6.400000000000000,3.300000000000000,23.300000000000001,9.322,2.18254542,1.16373587,164.06867981,176.73477173,John Galt,4.40000000000,5.10000000000,63.73630066880,"62","76",60.964,62.345,"3003","2000038846",83 WINSTON CRESCENT,540000.000000000000000,"August 17, 2021",620000.000000000000000,4.000000000000000,2.000000000000000,,700.000000000000000,99.000000000000000,1 1/2 Storey,Full,,,2020.000000000000000,2919.000000000000000,111.000000000000000,50.000000000000000,"713240051",Grange Hill East,ResidentialProperty,43.555914970000003,-80.244297419999995
"2232","2000023818",58 BUSHMILLS CRESCENT,22894.890625000000000,"35230485",35230485.000000000000000,379.000000000000000,382.000000000000000,-0.800000000000000,6637.500000000000000,0.100000000000000,1783.299999999999955,90.000000000000000,270.000000000000000,20.000000000000000,25.000000000000000,6.600000000000000,23.699999999999999,71.099999999999994,5.300000000000000,33.200000000000003,105.000000000000000,50.000000000000000,47.600000000000001,3.600000000000000,65.000000000000000,61.899999999999999,51383.000000000000000,348810.000000000000000,342180.999999999941792,75.000000000000000,75.000000000000000,20.000000000000000,20.000000000000000,25.000000000000000,0.000000000000000,0.000000000000000,265.000000000000000,70.000000000000000,26.399999999999999,15.000000000000000,5.700000000000000,10.000000000000000,3.800000000000000,7.000000000000000,185.000000000000000,10.000000000000000,5.400000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.699999999999999,37.299999999999997,14.763,4.58607674,2.04702067,292.25979614,313.65856934,Taylor Evans,6.70000000000,7.13000000000,0.00000000000,"32","51",26.859,45.212,"2232","2000023818",58 BUSHMILLS CRESCENT,699900.000000000000000,"June 15, 2021",760000.000000000000000,6.000000000000000,3.000000000000000,1.000000000000000,,30.000000000000000,2-Storey,Finished,,,2020.000000000000000,4444.750000000000000,111.599999999999994,30.539999999999999,"712580175",Parkwood Gardens,ResidentialProperty,43.528148430000002,-80.278102880000006
"7669","2000026683",11 WESTMINSTER AVENUE,10698.003906250000000,"35230055",35230055.000000000000000,511.000000000000000,512.000000000000000,-0.200000000000000,2580.800000000000182,0.200000000000000,1015.000000000000000,80.000000000000000,345.000000000000000,85.000000000000000,45.000000000000000,8.800000000000002,15.699999999999999,67.599999999999994,16.699999999999999,41.100000000000001,195.000000000000000,165.000000000000000,84.599999999999994,2.600000000000000,90.000000000000000,46.200000000000003,67323.000000000000000,370624.000000000000000,391584.000000000000000,170.000000000000000,89.500000000000000,25.000000000000000,13.199999999999999,11.800000000000001,0.000000000000000,0.000000000000000,465.000000000000000,115.000000000000000,24.699999999999999,20.000000000000000,4.300000000000000,0.000000000000000,0.000000000000000,10.900000000000000,255.000000000000000,15.000000000000000,5.900000000000000,25.000000000000000,9.800000000000001,0.000000000000000,0.000000000000000,10.500000000000000,28.600000000000001,7.972,1.41759956,1.64885950,387.85549927,398.89187622,Ottawa Cres,4.40000000000,4.20000000000,83.10357500170,"69","99",61.744,59.308,"7669","2000026683",11 WESTMINSTER AVENUE,849900.000000000000000,"August 31, 2021",864900.000000000000000,6.000000000000000,4.000000000000000,,1500.000000000000000,99.000000000000000,Sidesplit 4,Part Fin,,,2021.000000000000000,4443.300000000000182,100.000000000000000,61.549999999999997,"-",Central East,ResidentialProperty,43.565781260000001,-80.245314840000006
"954","2000002419",355 IMPERIAL ROAD SOUTH,36975.300781250000000,"35230413",35230413.000000000000000,442.000000000000000,475.000000000000000,-6.900000000000000,1965.299999999999955,0.200000000000000,677.299999999999955,60.000000000000000,335.000000000000000,45.000000000000000,40.000000000000000,9.100000000000000,13.600000000000000,76.099999999999994,10.199999999999999,40.600000000000001,150.000000000000000,150.000000000000000,100.000000000000000,3.000000000000000,80.000000000000000,53.299999999999997,55280.000000000000000,401028.000000000000000,417982.000000000000000,135.000000000000000,87.099999999999994,25.000000000000000,16.100000000000001,11.100000000000000,0.000000000000000,0.000000000000000,420.000000000000000,95.000000000000000,22.600000000000001,15.000000000000000,3.600000000000000,0.000000000000000,0.000000000000000,9.100000000000000,285.000000000000000,25.000000000000000,8.800000000000002,10.000000000000000,3.500000000000000,0.000000000000000,0.000000000000000,19.000000000000000,41.000000000000000,8.882,2.79401183,1.46731472,226.71894836,239.86740112,Taylor Evans,6.70000000000,7.13000000000,6.53903949094,"35","58",30.771,56.917,"954","2000002419",355 IMPERIAL ROAD SOUTH,799000.000000000000000,"August 28, 2021",843000.000000000000000,10.000000000000000,3.000000000000000,1.000000000000000,,,Bungalow,Finished,2021.000000000000000,324000.000000000000000,2021.000000000000000,3702.050000000000182,109.000000000000000,51.000000000000000,"712540530",Parkwood Gardens,ResidentialProperty,43.523385099999999,-80.276691549999995
"30751","2000017243",261 WATER STREET,50476.960937500000000,"35230272",35230272.000000000000000,1252.000000000000000,1271.000000000000000,-1.500000000000000,1201.400000000000091,1.000000000000000,626.899999999999977,140.000000000000000,900.000000000000000,215.000000000000000,165.000000000000000,13.199999999999999,11.199999999999999,72.000000000000000,17.199999999999999,41.600000000000001,560.000000000000000,195.000000000000000,34.799999999999997,2.200000000000000,175.000000000000000,31.300000000000001,65796.000000000000000,400119.000000000058208,419494.000000000000000,305.000000000000000,55.000000000000000,255.000000000000000,45.899999999999999,9.800000000000001,47.100000000000001,1070.000000000000000,1045.000000000000000,420.000000000000000,40.200000000000003,110.000000000000000,10.500000000000000,40.000000000000000,3.800000000000000,4.200000000000000,620.000000000000000,85.000000000000000,13.699999999999999,65.000000000000000,10.500000000000000,25.000000000000000,4.000000000000000,25.800000000000001,46.200000000000003,29.523,3.02071857,2.25167775,425.14071655,459.93576050,Priory Park,6.00000000000,4.85000000000,55.72824950390,"60","54",43.121,31.862,"30751","2000017243",261 WATER STREET,599900.000000000000000,"September 27, 2021",740000.000000000000000,5.000000000000000,3.000000000000000,2.000000000000000,1100.000000000000000,99.000000000000000,Backsplit 3,Part Bsmt,,,2021.000000000000000,3579.400000000000091,,56.039999999999999,"-",Old University,ResidentialProperty,43.530723399999999,-80.252604700000006
"1273","2000028447",127 KINGSMILL AVENUE,21340.687500000003638,"35230166",35230166.000000000000000,814.000000000000000,766.000000000000000,6.300000000000000,1387.400000000000091,0.600000000000000,669.500000000000000,130.000000000000000,600.000000000000000,90.000000000000000,70.000000000000000,8.600000000000000,16.000000000000000,73.599999999999994,11.000000000000000,37.500000000000000,370.000000000000000,255.000000000000000,68.900000000000006,2.200000000000000,120.000000000000000,32.399999999999999,51308.000000000000000,299476.999999999941792,395986.000000000000000,225.000000000000000,61.600000000000001,140.000000000000000,38.399999999999999,22.199999999999999,39.299999999999997,1048.000000000000000,655.000000000000000,180.000000000000000,27.500000000000000,40.000000000000000,6.100000000000000,10.000000000000000,1.500000000000000,4.100000000000000,445.000000000000000,60.000000000000000,13.500000000000000,25.000000000000000,5.600000000000000,40.000000000000000,9.000000000000000,23.600000000000001,39.500000000000000,11.176,3.12439060,1.96060169,271.88137817,288.13812256,John Galt,4.40000000000,5.10000000000,13.35445176810,"41","81",38.617,68.511,"1273","2000028447",127 KINGSMILL AVENUE,599900.000000000000000,"July 02, 2021",645000.000000000000000,9.000000000000000,2.000000000000000,1.000000000000000,700.000000000000000,100.000000000000000,1 1/2 Storey,Full,2021.000000000000000,287000.000000000000000,2020.000000000000000,3279.289999999999964,78.329999999999998,30.000000000000000,"712370492",Two Rivers,ResidentialProperty,43.548796570000000,-80.224689810000001
"44310","2000039943",29 WESTRA DRIVE,29150.093750000000000,"35230482",35230482.000000000000000,2140.000000000000000,1292.000000000000000,65.599999999999994,2285.599999999999909,0.900000000000000,636.200000000000045,505.000000000000000,1470.000000000000000,165.000000000000000,130.000000000000000,6.100000000000000,23.600000000000001,68.700000000000003,7.700000000000000,34.200000000000003,590.000000000000000,335.000000000000000,56.799999999999997,3.600000000000000,360.000000000000000,61.000000000000000,61774.000000000000000,479267.000000000058208,488978.000000000000000,500.000000000000000,87.700000000000003,65.000000000000000,11.400000000000000,14.900000000000000,30.800000000000001,1455.000000000000000,1635.000000000000000,395.000000000000000,24.199999999999999,65.000000000000000,4.000000000000000,25.000000000000000,1.500000000000000,4.100000000000000,1075.000000000000000,60.000000000000000,5.600000000000000,35.000000000000000,3.300000000000000,15.000000000000000,1.400000000000000,16.000000000000000,47.600000000000001,19.008,2.63881278,2.62271881,292.10653687,316.37265015,Mitchell Woods,5.00000000000,5.55000000000,0.00000000000,"4","33",11.774,29.453,"44310","2000039943",29 WESTRA DRIVE,999900.000000000000000,"June 17, 2021",1225000.000000000000000,3.000000000000000,4.000000000000000,,2500.000000000000000,15.000000000000000,2-Storey,Unfinished,2021.000000000000000,603000.000000000000000,2020.000000000000000,6770.000000000000000,129.270000000000010,49.289999999999999,"714860798",West Willow Woods,ResidentialProperty,43.523203299999999,-80.303656880000005
"21248","2000023717",143 DEERPATH DRIVE,30634.253906250000000,"35230487",35230487.000000000000000,585.000000000000000,589.000000000000000,-0.700000000000000,5696.199999999999818,0.100000000000000,1610.000000000000000,120.000000000000000,430.000000000000000,30.000000000000000,50.000000000000000,8.500000000000000,20.500000000000000,73.500000000000000,5.100000000000000,35.299999999999997,165.000000000000000,150.000000000000000,90.900000000000006,3.700000000000000,110.000000000000000,66.700000000000003,58838.000000000000000,450186.000000000000000,475735.000000000058208,120.000000000000000,77.400000000000006,35.000000000000000,22.600000000000001,16.699999999999999,42.899999999999999,1092.000000000000000,435.000000000000000,80.000000000000000,18.399999999999999,25.000000000000000,5.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,315.000000000000000,15.000000000000000,4.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15.199999999999999,25.000000000000000,13.608,2.04191637,1.47564328,131.95046997,149.07864380,Taylor Evans,6.70000000000,7.13000000000,0.00000000000,"5","50",19.857,35.312,"21248","2000023717",143 DEERPATH DRIVE,799900.000000000000000,"May 17, 2021",911000.000000000000000,5.000000000000000,3.000000000000000,,,30.000000000000000,2-Storey,Finished,,,2020.000000000000000,5100.000000000000000,116.480000000000004,43.109999999999999,"-",Parkwood Gardens,ResidentialProperty,43.527610250000002,-80.270055240000005
"3716","2000001405",82 RHONDA ROAD,56038.250000000000000,"35230271",35230271.000000000000000,1690.000000000000000,1679.000000000000000,0.700000000000000,10336.399999999999636,0.200000000000000,4443.800000000000182,355.000000000000000,1140.000000000000000,195.000000000000000,110.000000000000000,6.500000000000000,21.000000000000000,67.500000000000000,11.500000000000000,36.600000000000001,700.000000000000000,60.000000000000000,8.600000000000000,2.400000000000000,305.000000000000000,43.600000000000001,45690.000000000000000,200009.000000000000000,232512.000000000000000,175.000000000000000,25.000000000000000,525.000000000000000,75.000000000000000,31.399999999999999,33.299999999999997,1024.000000000000000,1295.000000000000000,210.000000000000000,16.199999999999999,60.000000000000000,4.600000000000000,10.000000000000000,0.800000000000000,7.600000000000000,760.000000000000000,110.000000000000000,14.500000000000000,35.000000000000000,4.600000000000000,15.000000000000000,2.000000000000000,19.399999999999999,54.600000000000001,28.683,9.23290443,4.08623457,672.10778809,714.11157227,Westwood,3.60000000000,4.55000000000,44.83073115430,"49","53",16.753,13.955,"3716","2000001405",82 RHONDA ROAD,749900.000000000000000,"July 21, 2021",745000.000000000000000,,3.000000000000000,1.000000000000000,1100.000000000000000,50.000000000000000,Bungalow-Raised,Finished,2021.000000000000000,342000.000000000000000,2021.000000000000000,3806.159999999999854,126.299999999999997,64.010000000000005,"712610021",West Willow Woods,ResidentialProperty,43.534459200000001,-80.282850600000003
"13445","2000030453",24 GLENBROOK DRIVE,29812.562499999996362,"35230490",35230490.000000000000000,803.000000000000000,821.000000000000000,-2.200000000000000,3752.300000000000182,0.200000000000000,1438.099999999999909,120.000000000000000,560.000000000000000,120.000000000000000,55.000000000000000,6.800000000000000,14.900000000000000,69.599999999999994,14.900000000000000,40.799999999999997,300.000000000000000,230.000000000000000,76.700000000000003,2.600000000000000,145.000000000000000,48.299999999999997,62945.000000000000000,375271.000000000058208,366744.999999999941792,220.000000000000000,71.000000000000000,95.000000000000000,30.600000000000001,0.000000000000000,0.000000000000000,951.000000000000000,750.000000000000000,170.000000000000000,22.699999999999999,20.000000000000000,2.700000000000000,0.000000000000000,0.000000000000000,2.700000000000000,510.000000000000000,20.000000000000000,3.900000000000000,15.000000000000000,2.900000000000000,0.000000000000000,0.000000000000000,14.699999999999999,32.899999999999999,16.387,3.82203197,1.24087965,430.46105957,451.91543579,Waverly Dr,6.00000000000,6.05000000000,42.73194084010,"0","24",26.959,39.898,"13445","2000030453",24 GLENBROOK DRIVE,729000.000000000000000,"June 28, 2021",900000.000000000000000,5.000000000000000,3.000000000000000,1.000000000000000,,50.000000000000000,Bungalow-Raised,Finished,2021.000000000000000,343000.000000000000000,2020.000000000000000,3851.000000000000000,110.000000000000000,55.090000000000003,"713580596",Waverley,ResidentialProperty,43.575364569999998,-80.264601429999999
"4339","2000015180",11 MILLER STREET,22473.710937500000000,"35230393",35230393.000000000000000,4493.000000000000000,3214.000000000000000,39.799999999999997,3611.699999999999818,1.200000000000000,1299.200000000000045,1055.000000000000000,3105.000000000000000,335.000000000000000,340.000000000000000,7.600000000000000,23.500000000000000,69.200000000000003,7.500000000000000,33.700000000000003,1495.000000000000000,790.000000000000000,52.799999999999997,3.000000000000000,830.000000000000000,55.500000000000000,80801.000000000000000,501027.000000000058208,526109.000000000000000,1235.000000000000000,82.900000000000006,255.000000000000000,17.100000000000001,19.800000000000001,37.299999999999997,1538.000000000000000,3450.000000000000000,1315.000000000000000,38.100000000000001,245.000000000000000,7.100000000000000,95.000000000000000,2.800000000000000,6.600000000000000,2195.000000000000000,75.000000000000000,3.400000000000000,20.000000000000000,0.900000000000000,10.000000000000000,0.500000000000000,13.600000000000000,46.100000000000001,12.558,1.24566603,1.06626606,120.04193878,134.91268921,Sir Isaac Brock,8.00000000000,8.00000000000,0.00000000000,"36",,24.468,21.758,"4339","2000015180",11 MILLER STREET,1200000.000000000000000,"November 16, 2021",1410000.000000000000000,5.000000000000000,4.000000000000000,1.000000000000000,2500.000000000000000,30.000000000000000,2-Storey,Finished,2021.000000000000000,595000.000000000000000,2021.000000000000000,6799.000000000000000,105.000000000000000,44.950000000000003,"711861138",Pine Ridge,ResidentialProperty,43.516236999999997,-80.188039430000003
"18170","2000033576",260 YORKSHIRE STREET NORTH,18087.191406250000000,"35230221",35230221.000000000000000,803.000000000000000,776.000000000000000,3.500000000000000,5378.399999999999636,0.200000000000000,2526.699999999999818,120.000000000000000,620.000000000000000,60.000000000000000,70.000000000000000,8.800000000000002,15.000000000000000,77.500000000000000,7.500000000000000,36.399999999999999,365.000000000000000,85.000000000000000,23.300000000000001,2.200000000000000,130.000000000000000,35.600000000000001,60659.000000000000000,311951.000000000058208,355899.000000000058208,185.000000000000000,50.700000000000003,180.000000000000000,49.299999999999997,18.899999999999999,36.100000000000001,1105.000000000000000,675.000000000000000,285.000000000000000,42.200000000000003,55.000000000000000,8.100000000000000,15.000000000000000,2.200000000000000,6.700000000000000,455.000000000000000,60.000000000000000,13.199999999999999,35.000000000000000,7.700000000000000,20.000000000000000,4.400000000000001,21.399999999999999,51.899999999999999,18.005,5.64718866,2.92204309,316.94644165,343.51846313,Central,6.00000000000,6.48000000000,29.87768521780,"57","78",61.141,56.310,"27400","2000033576",168 LONDON ROAD WEST,599000.000000000000000,"October 19, 2021",715000.000000000000000,6.000000000000000,2.000000000000000,1.000000000000000,1100.000000000000000,100.000000000000000,1 1/2 Storey,Finished,,,2021.000000000000000,3042.159999999999854,99.000000000000000,36.689999999999998,"712930060",Exhibition Park,ResidentialProperty,43.546233680000000,-80.262013060000001
"2666","2000030444",20 GLENBROOK DRIVE,29812.562499999996362,"35230490",35230490.000000000000000,803.000000000000000,821.000000000000000,-2.200000000000000,3752.300000000000182,0.200000000000000,1438.099999999999909,120.000000000000000,560.000000000000000,120.000000000000000,55.000000000000000,6.800000000000000,14.900000000000000,69.599999999999994,14.900000000000000,40.799999999999997,300.000000000000000,230.000000000000000,76.700000000000003,2.600000000000000,145.000000000000000,48.299999999999997,62945.000000000000000,375271.000000000058208,366744.999999999941792,220.000000000000000,71.000000000000000,95.000000000000000,30.600000000000001,0.000000000000000,0.000000000000000,951.000000000000000,750.000000000000000,170.000000000000000,22.699999999999999,20.000000000000000,2.700000000000000,0.000000000000000,0.000000000000000,2.700000000000000,510.000000000000000,20.000000000000000,3.900000000000000,15.000000000000000,2.900000000000000,0.000000000000000,0.000000000000000,14.699999999999999,32.899999999999999,16.976,3.93484449,1.28792298,440.21865845,462.42126465,Waverly Dr,6.00000000000,6.05000000000,42.73194084010,"0","24",26.959,39.898,"2666","2000030444",20 GLENBROOK DRIVE,829900.000000000000000,"October 19, 2021",880000.000000000000000,6.000000000000000,3.000000000000000,2.000000000000000,,,Bungalow-Raised,Apartment,,,2021.000000000000000,3736.000000000000000,110.000000000000000,54.000000000000000,"-",Brant,ResidentialProperty,43.575566160000001,-80.264308330000006
"49670","2000045620",27 EMENY LANE,12762.097656250000000,"35230382",35230382.000000000000000,2652.000000000000000,1825.000000000000000,45.299999999999997,749.700000000000045,3.500000000000000,304.800000000000011,410.000000000000000,1550.000000000000000,685.000000000000000,175.000000000000000,6.600000000000000,15.500000000000000,58.500000000000000,25.800000000000001,44.700000000000003,1025.000000000000000,700.000000000000000,68.299999999999997,2.600000000000000,400.000000000000000,39.000000000000000,102461.000000000000000,562510.000000000000000,601865.999999999883585,955.000000000000000,94.099999999999994,60.000000000000000,5.900000000000000,13.100000000000000,66.700000000000003,1716.000000000000000,2180.000000000000000,1055.000000000000000,48.399999999999999,225.000000000000000,10.300000000000001,115.000000000000000,5.300000000000000,6.000000000000000,1130.000000000000000,45.000000000000000,4.000000000000000,65.000000000000000,5.800000000000000,10.000000000000000,0.900000000000000,15.900000000000000,44.100000000000001,47.239,1.14504945,4.23081398,1025.03710938,1077.64855957,Rickson Ridge,7.00000000000,7.65000000000,0.00000000000,,,29.667,16.481,"49670","2000045620",27 EMENY LANE,1399900.000000000232831,"September 03, 2021",1350000.000000000000000,44.000000000000000,4.000000000000000,1.000000000000000,3000.000000000000000,5.000000000000000,2-Storey,Full,,,2021.000000000000000,2800.000000000000000,100.000000000000000,49.000000000000000,"-",Guelph South,ResidentialProperty,43.518032099999999,-80.201360699999995
"7852","2000034487",4 ROSEDALE AVENUE,17506.136718750000000,"35230161",35230161.000000000000000,491.000000000000000,497.000000000000000,-1.200000000000000,1754.799999999999955,0.300000000000000,875.000000000000000,50.000000000000000,320.000000000000000,120.000000000000000,35.000000000000000,7.100000000000000,10.199999999999999,65.299999999999997,24.500000000000000,47.500000000000000,235.000000000000000,145.000000000000000,61.700000000000003,2.100000000000000,70.000000000000000,29.800000000000001,54181.000000000000000,348574.000000000000000,349923.000000000058208,150.000000000000000,61.200000000000003,95.000000000000000,38.799999999999997,10.300000000000001,63.200000000000003,925.000000000000000,450.000000000000000,90.000000000000000,20.000000000000000,25.000000000000000,5.600000000000000,0.000000000000000,0.000000000000000,9.300000000000001,240.000000000000000,10.000000000000000,4.200000000000000,10.000000000000000,4.200000000000000,0.000000000000000,0.000000000000000,5.000000000000000,26.000000000000000,9.643,2.29779315,1.21356237,227.06669617,240.21885681,John Galt,4.40000000000,5.10000000000,65.86797184070,"61",,55.547,46.528,"7852","2000034487",4 ROSEDALE AVENUE,786000.000000000000000,"May 09, 2021",760000.000000000000000,4.000000000000000,3.000000000000000,,1100.000000000000000,99.000000000000000,Sidesplit 4,Full,,,2020.000000000000000,3896.000000000000000,67.000000000000000,94.159999999999997,"-",Central East,ResidentialProperty,43.558003499999998,-80.244219999999999
"26021","2000004314",33 PEER DRIVE,40947.988281250000000,"35230497",35230497.000000000000000,466.000000000000000,469.000000000000000,-0.600000000000000,5560.899999999999636,0.100000000000000,1687.500000000000000,115.000000000000000,325.000000000000000,30.000000000000000,25.000000000000000,5.400000000000000,24.699999999999999,69.900000000000006,6.500000000000000,33.700000000000003,135.000000000000000,125.000000000000000,92.599999999999994,3.400000000000000,90.000000000000000,66.700000000000003,74447.000000000000000,489159.000000000058208,484930.000000000000000,125.000000000000000,96.200000000000003,10.000000000000000,7.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,345.000000000000000,135.000000000000000,39.100000000000001,10.000000000000000,2.900000000000000,10.000000000000000,2.900000000000000,13.300000000000001,230.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21.600000000000001,8.557,0.47319621,1.10077310,90.11492920,100.24634552,Kortright Hills,6.50000000000,6.53000000000,0.00000000000,"9","43",11.549,42.720,"26021","2000004314",33 PEER DRIVE,978000.000000000000000,"May 25, 2021",1060000.000000000000000,12.000000000000000,3.000000000000000,1.000000000000000,,,2-Storey,Finished,,,2020.000000000000000,5681.579999999999927,,32.380000000000003,"-",Kortright Hills,ResidentialProperty,43.498279459999999,-80.228139650000003
"9237","2000028045",67 KING STREET,40468.089843750000000,"35230156",35230156.000000000000000,385.000000000000000,378.000000000000000,1.900000000000000,3428.300000000000182,0.100000000000000,2018.200000000000045,55.000000000000000,280.000000000000000,50.000000000000000,25.000000000000000,6.500000000000000,14.300000000000001,72.700000000000003,13.000000000000000,39.000000000000000,200.000000000000000,60.000000000000000,30.000000000000000,1.900000000000000,45.000000000000000,22.500000000000000,64484.000000000000000,500128.999999999941792,508886.000000000000000,85.000000000000000,44.700000000000003,105.000000000000000,55.299999999999997,23.500000000000000,33.299999999999997,938.000000000000000,290.000000000000000,140.000000000000000,48.299999999999997,40.000000000000000,13.800000000000001,10.000000000000000,3.400000000000000,4.500000000000000,195.000000000000000,15.000000000000000,7.700000000000000,35.000000000000000,17.899999999999999,0.000000000000000,0.000000000000000,18.300000000000001,45.000000000000000,31.962,3.11657643,6.90422106,950.39331055,992.37426758,John Galt,4.40000000000,5.10000000000,0.00000000000,"87","60",52.075,39.612,"9237","2000028045",67 KING STREET,1249900.000000000232831,"May 17, 2021",1350000.000000000000000,6.000000000000000,3.000000000000000,,2500.000000000000000,30.000000000000000,2-Storey,Finished,2021.000000000000000,850000.000000000000000,2021.000000000000000,10021.329999999999927,159.389999999999986,50.000000000000000,"-",Central East,ResidentialProperty,43.550752650000000,-80.249560470000006
